UDI,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
8030,M,298.8,308.8,1286,46.1,49,0
8031,L,297.6,307.8,1959,41.7,53,0
8032,M,299.9,308.8,1574,55.8,90,0
8033,L,299.2,310.5,1606,34.7,143,0
8034,L,301.4,310.4,1280,31.8,5,0
8035,M,301.3,312.2,1529,22.4,40,0
8036,L,302.2,313.6,1711,47.5,181,0
8037,L,297.5,307.5,1575,34.3,9,0
8038,M,300.8,311.8,1563,52.7,117,0
8039,L,298.5,310.4,1528,42.5,156,0
8040,H,297.6,307.8,1291,36.6,186,0
8041,H,299.1,309.0,1290,29.5,80,0
8042,L,302.1,312.1,1747,48.5,102,0
8043,L,299.3,308.5,1695,39.5,173,0
8044,M,303.1,312.4,1722,42.7,205,0
8045,L,301.1,311.5,1390,46.0,139,0
8046,L,299.2,309.0,1509,42.7,229,0
8047,M,302.3,312.6,1758,31.5,156,0
8048,L,300.9,309.4,1318,45.2,77,0
8049,M,298.1,308.0,1740,48.2,199,1
8050,L,303.7,314.7,1433,43.6,48,0
8051,L,300.5,309.4,1384,46.3,231,0
8052,L,300.0,310.1,1532,47.3,167,0
8053,H,298.3,306.4,1338,36.0,208,0
8054,M,302.4,311.1,1198,35.7,42,0
8055,M,301.0,311.8,1551,62.3,102,0
8056,L,301.3,310.9,1633,53.3,86,0
8057,L,299.0,310.8,1755,39.5,6,0
8058,L,301.7,312.1,1646,46.8,139,0
8059,L,301.8,312.4,1889,30.6,207,0
8060,L,298.7,307.6,1781,34.0,12,0
8061,M,297.2,306.8,1670,27.5,188,0
8062,L,301.2,310.4,1621,42.9,126,0
8063,H,296.9,305.8,1758,43.0,174,0
8064,L,300.3,311.0,1141,50.8,146,0
8065,H,299.1,310.0,1452,37.9,130,0
8066,L,302.4,312.8,1205,50.7,106,0
8067,L,299.2,308.4,1656,46.5,119,0
8068,L,302.2,312.5,1405,64.6,199,0
8069,L,299.0,307.1,2078,56.7,167,0
8070,L,302.0,313.3,1445,54.9,11,0
8071,L,304.1,312.8,1557,48.4,158,0
8072,L,297.9,306.7,1465,31.1,127,0
8073,M,300.6,310.7,1450,42.9,162,0
8074,M,305.5,315.7,1314,62.5,83,0
8075,M,300.1,310.1,1308,45.1,219,0
8076,L,300.1,309.0,1147,31.8,65,0
8077,M,301.6,312.7,1635,43.4,26,0
8078,L,300.1,308.4,1461,30.1,2,1
8079,L,296.6,305.1,1884,31.4,47,0
8080,L,302.3,312.2,1315,44.1,148,0
8081,L,296.0,304.7,1802,47.4,114,0
8082,L,299.2,310.4,1819,32.0,51,0
8083,L,302.4,311.2,1766,34.4,134,0
8084,L,299.3,310.8,1580,25.7,50,0
8085,M,298.6,309.6,1477,38.7,224,0
8086,M,301.8,313.0,1766,20.5,44,0
8087,H,298.3,310.2,1396,37.0,45,0
8088,M,297.6,307.6,1586,40.8,32,0
8089,L,300.5,309.5,1530,22.4,35,0
8090,M,299.6,309.5,1378,29.9,16,0
8091,M,297.5,306.9,1587,39.4,133,0
8092,L,301.3,310.6,1670,38.0,115,0
8093,L,300.9,311.1,1371,38.5,148,0
8094,H,299.3,309.0,1620,42.9,37,0
8095,L,299.4,308.7,1139,23.3,161,0
8096,H,300.9,310.7,1350,47.1,48,1
8097,L,302.4,312.9,1456,36.8,60,0
8098,L,299.4,310.4,1601,34.0,57,0
8099,L,301.3,309.7,1693,21.4,239,0
8100,L,301.1,310.8,1552,37.3,75,0
8101,M,301.8,311.6,1639,45.1,11,0
8102,H,300.1,308.9,1509,41.4,145,0
8103,L,298.2,308.1,1610,41.7,189,0
8104,L,299.1,309.2,1600,36.6,239,0
8105,M,300.7,311.2,1446,39.4,5,0
8106,M,303.6,313.7,1474,28.9,204,0
8107,L,299.0,308.2,1645,40.0,94,0
8108,L,301.6,313.6,1862,35.1,249,0
8109,M,299.3,310.2,1754,28.8,88,0
8110,M,300.2,310.8,1335,47.5,175,0
8111,L,303.0,314.0,1336,24.2,87,0
8112,L,301.5,311.8,1442,45.2,105,0
8113,H,297.5,308.8,1555,45.9,10,0
8114,M,298.9,308.9,1546,34.7,160,1
8115,L,302.5,312.5,1760,50.3,20,0
8116,L,300.3,310.9,1769,34.5,230,0
8117,M,297.7,309.3,1539,33.9,151,0
8118,L,298.4,309.9,1497,28.0,54,0
8119,L,301.4,312.0,1630,39.9,176,0
8120,L,302.0,312.5,1728,30.4,235,0
8121,L,300.0,310.7,1636,32.1,115,0
8122,M,305.0,315.9,1460,39.3,211,0
8123,L,301.6,312.9,1428,39.8,238,0
8124,M,299.5,309.3,1339,52.6,8,0
8125,L,298.4,309.7,1572,49.3,94,0
8126,L,298.1,308.4,1649,45.5,219,0
8127,L,300.7,311.3,1669,38.5,117,0
8128,H,299.0,310.4,1744,36.0,37,0
8129,M,303.3,314.1,1802,39.7,132,0
8130,L,302.9,313.8,1291,34.4,100,0
8131,M,301.3,310.9,1610,33.0,168,0
8132,M,297.6,309.1,1616,39.2,161,0
8133,H,298.7,309.4,1524,31.2,201,0
8134,L,302.5,312.6,1389,31.8,95,0
8135,M,298.9,310.0,1796,49.5,100,0
8136,L,302.2,314.8,1432,26.2,190,0
8137,L,300.9,309.8,1145,29.6,144,0
8138,H,300.1,309.3,1541,52.7,180,0
8139,L,298.6,311.3,1495,36.1,35,0
8140,L,299.8,310.2,1870,53.8,35,0
8141,L,300.4,310.6,1625,28.3,140,0
8142,M,302.1,311.9,1483,40.7,19,0
8143,M,298.2,309.4,1502,47.7,50,0
8144,L,299.5,312.1,1500,30.9,229,0
8145,H,300.1,309.4,1934,56.7,210,0
8146,L,301.3,311.2,1658,36.1,213,0
8147,L,298.2,307.8,1286,45.1,15,0
8148,H,297.4,308.1,1494,33.2,5,0
8149,L,301.3,312.6,1533,54.9,202,0
8150,L,297.0,308.6,1339,43.0,137,0
8151,L,302.6,313.3,1218,61.0,158,0
8152,M,299.7,312.2,1644,51.8,145,0
8153,L,296.9,306.3,1393,48.4,95,0
8154,H,299.0,308.2,1761,30.4,168,0
8155,M,300.8,312.2,1539,40.8,105,0
8156,L,298.9,309.1,1453,36.8,46,0
8157,M,300.0,308.7,1105,40.3,23,0
8158,L,301.5,311.2,1756,41.5,109,0
8159,L,299.6,309.9,1590,31.0,207,0
8160,M,298.1,307.5,1457,38.4,92,0
8161,H,299.4,308.4,1378,39.0,230,0
8162,L,302.8,312.6,1824,29.9,216,0
8163,L,303.4,312.3,1347,48.0,103,0
8164,L,296.0,306.6,1472,42.2,216,0
8165,L,302.2,310.2,1639,48.1,167,0
8166,L,300.5,310.6,1797,44.9,44,1
8167,L,301.8,312.4,1499,22.9,82,0
8168,M,298.9,308.8,1406,31.7,201,0
8169,L,296.5,307.6,1518,56.5,0,0
8170,L,301.2,309.8,1699,47.9,26,0
8171,M,298.1,307.4,1740,23.8,21,0
8172,M,297.2,306.9,1291,44.7,27,0
8173,L,297.4,308.1,1558,31.7,253,0
8174,L,301.2,311.4,1281,19.0,175,0
8175,M,300.3,312.4,1696,56.6,34,0
8176,L,301.6,310.8,1613,40.8,2,0
8177,L,301.3,309.9,1373,42.2,165,0
8178,M,299.2,310.9,1812,27.4,217,0
8179,L,299.9,308.4,1597,28.5,43,0
8180,L,299.0,309.7,1578,24.1,248,0
8181,L,299.6,308.6,1505,54.2,253,0
8182,L,298.1,306.0,1536,23.6,132,0
8183,L,300.8,310.4,1469,56.2,239,0
8184,H,302.2,313.0,1405,30.1,240,0
8185,L,298.4,307.1,1758,27.7,201,0
8186,L,302.6,313.1,1449,39.4,134,0
8187,L,300.2,311.0,1443,33.2,221,0
8188,H,300.5,309.2,1514,41.0,216,0
8189,L,296.6,306.4,1792,31.2,169,0
8190,L,296.4,308.0,1740,36.9,97,0
8191,M,300.3,310.9,1467,32.4,110,0
8192,L,301.6,311.3,1757,48.6,56,0
8193,L,298.7,309.1,1557,45.1,84,0
8194,L,303.3,312.7,1387,42.5,156,0
8195,L,301.5,312.6,1452,50.5,80,0
8196,L,298.2,309.3,1783,42.6,190,0
8197,M,300.1,310.2,1910,41.8,163,0
8198,L,305.0,315.2,1595,38.8,167,0
8199,L,297.5,306.5,1436,32.8,242,0
8200,L,301.1,309.7,1515,32.9,20,0
8201,L,299.4,309.0,1401,41.5,97,0
8202,L,301.4,311.3,1427,50.2,180,0
8203,H,302.5,313.6,1410,45.7,143,0
8204,L,299.2,310.1,1523,45.6,173,0
8205,M,302.2,312.4,1559,28.9,235,0
8206,L,304.4,315.6,1511,45.2,136,0
8207,L,300.1,309.2,1498,36.0,235,0
8208,L,301.6,312.6,1674,41.8,2,0
8209,L,298.8,308.0,1496,45.5,22,0
8210,L,300.0,311.3,1508,28.4,140,0
8211,L,299.6,309.6,1506,41.6,37,0
8212,M,301.6,309.6,1814,42.4,161,0
8213,L,302.4,313.1,1450,50.0,221,0
8214,L,299.8,310.6,1644,34.8,230,0
8215,L,303.1,312.6,1404,39.4,153,0
8216,L,303.1,312.7,1600,41.7,159,0
8217,L,301.7,311.5,1635,34.8,19,0
8218,L,299.0,307.0,1732,34.6,45,0
8219,L,298.8,306.4,1469,34.3,101,0
8220,M,298.4,309.7,1338,38.7,54,0
8221,M,301.9,311.1,1397,57.5,136,0
8222,L,297.6,309.4,1710,39.1,230,0
8223,L,301.4,312.7,1910,44.9,50,0
8224,M,297.8,309.4,1687,40.3,56,0
8225,L,301.6,311.0,1312,36.9,79,0
8226,L,300.0,308.4,1681,39.8,172,0
8227,L,302.7,311.6,1369,47.7,165,0
8228,L,302.3,311.8,1475,39.5,67,1
8229,L,302.9,310.5,1571,38.4,139,0
8230,L,302.9,312.4,1601,37.7,217,0
8231,L,300.3,310.1,1549,30.1,116,0
8232,L,297.7,306.4,1430,50.4,137,0
8233,M,297.9,306.9,1727,35.5,207,0
8234,L,295.8,305.6,1443,54.7,64,0
8235,L,297.8,308.2,1762,42.4,11,0
8236,L,300.1,309.2,1294,54.1,179,0
8237,M,298.9,309.2,1576,38.0,253,0
8238,M,299.6,309.8,1318,32.7,50,0
8239,M,301.0,311.0,1388,50.4,213,0
8240,L,299.4,308.7,1446,34.4,63,0
8241,M,297.8,306.4,1810,52.9,184,0
8242,M,299.9,311.6,1772,45.8,92,0
8243,L,298.2,308.8,1694,54.6,18,0
8244,L,299.5,310.5,1543,30.2,157,0
8245,L,302.7,312.6,1571,49.6,219,0
8246,M,299.5,309.3,1764,32.6,212,0
8247,L,303.5,314.0,1663,16.0,81,0
8248,L,302.9,311.0,1541,49.0,232,0
8249,H,298.8,307.7,1804,39.9,23,0
8250,M,297.8,307.0,1683,49.6,25,0
8251,H,299.9,309.4,1581,40.9,35,0
8252,H,302.3,311.4,1455,40.2,106,0
8253,L,299.0,309.4,1439,55.0,55,0
8254,M,301.8,311.9,1477,41.2,207,0
8255,L,302.4,313.8,1619,35.2,57,0
8256,M,298.5,310.9,1687,39.1,243,0
8257,L,298.6,307.4,1279,41.6,31,0
8258,H,301.4,311.6,1189,11.6,1,0
8259,M,300.3,310.4,1367,44.9,200,0
8260,M,298.6,308.6,1465,53.6,81,0
8261,L,299.3,308.2,1752,39.5,176,0
8262,L,299.9,308.9,1487,35.8,240,0
8263,M,296.9,307.1,1583,43.9,173,0
8264,L,301.5,310.6,1612,57.4,236,0
8265,M,299.0,309.2,1354,44.7,82,0
8266,L,294.4,304.2,1799,42.1,121,1
8267,M,300.0,310.1,1418,36.1,54,0
8268,L,298.5,307.6,1817,29.3,229,0
8269,M,303.4,313.5,1515,40.2,11,0
8270,M,298.8,307.9,1477,40.4,204,0
8271,L,297.8,308.0,1339,20.7,190,0
8272,L,301.0,312.4,1573,32.7,162,0
8273,L,298.7,308.9,1941,51.6,239,0
8274,L,298.4,308.8,1612,37.4,116,0
8275,L,301.0,311.8,1586,15.4,73,0
8276,M,297.9,306.5,1418,56.0,149,0
8277,L,297.1,308.8,1643,31.1,9,0
8278,L,303.5,312.4,1566,35.3,49,0
8279,L,301.2,312.0,1526,50.6,162,0
8280,L,299.5,310.2,1626,32.6,236,1
8281,L,300.0,309.1,1212,20.3,143,0
8282,H,301.0,312.0,1520,42.2,35,0
8283,M,301.9,312.4,1323,48.0,247,0
8284,L,298.5,310.4,1543,35.3,60,0
8285,L,300.7,310.9,1408,38.8,74,0
8286,M,299.0,308.9,1420,28.2,16,0
8287,L,299.6,309.1,1299,30.0,88,0
8288,L,300.3,308.6,1737,36.8,128,0
8289,L,300.0,309.7,1416,46.5,11,0
8290,L,301.5,311.2,1426,41.0,2,0
8291,H,301.0,311.2,1811,50.2,114,0
8292,M,297.0,305.6,1639,56.5,72,0
8293,L,297.3,307.0,1173,48.9,82,0
8294,L,299.3,309.8,1785,24.1,146,0
8295,M,303.7,314.3,1832,37.2,126,1
8296,M,298.3,306.4,1816,48.8,113,0
8297,M,299.6,310.3,1657,38.8,83,0
8298,M,298.9,308.7,1340,23.8,74,0
8299,L,298.9,308.7,1529,34.5,215,0
8300,M,300.4,308.0,1278,17.3,21,0
8301,M,302.8,314.3,1382,37.2,0,0
8302,L,300.9,311.1,1339,33.2,52,0
8303,M,298.4,306.9,1425,36.4,252,0
8304,L,305.5,315.9,1567,51.8,171,0
8305,L,300.2,310.5,1458,26.7,234,0
8306,L,298.8,310.1,1450,32.8,9,0
8307,L,302.8,312.5,1485,28.6,202,0
8308,L,299.1,309.1,1806,50.7,7,0
8309,L,303.3,312.7,1925,51.3,144,0
8310,L,298.3,308.9,1457,43.6,197,0
8311,L,302.9,312.1,1598,43.1,250,0
8312,L,300.4,309.5,1387,28.0,134,0
8313,L,302.6,312.5,1675,42.0,124,0
8314,M,303.8,312.6,1452,28.8,62,0
8315,L,297.7,309.3,1410,40.4,94,0
8316,L,302.6,314.5,1896,36.6,164,0
8317,M,297.2,306.7,1295,34.1,67,0
8318,M,297.9,306.5,1098,40.3,63,0
8319,M,298.4,308.7,1669,46.8,253,0
8320,L,301.0,310.5,1472,57.8,6,0
8321,L,300.1,311.2,1422,45.5,143,0
8322,M,299.7,308.9,2026,62.8,216,1
8323,L,300.3,310.8,1668,42.0,99,0
8324,L,301.2,311.3,1527,57.8,226,0
8325,L,301.3,310.7,1411,44.4,13,0
8326,M,302.2,312.4,1617,42.4,249,0
8327,L,303.6,314.5,1227,38.3,163,0
8328,H,300.0,310.0,1445,43.0,116,0
8329,M,299.0,309.1,1531,44.3,72,0
8330,L,301.2,310.4,1576,25.8,10,0
8331,M,297.7,308.9,1512,47.0,127,0
8332,M,298.6,309.7,1413,25.2,128,0
8333,M,302.0,311.6,1702,47.0,8,0
8334,L,299.8,309.6,1242,46.0,24,0
8335,M,297.6,309.0,1488,54.2,103,0
8336,L,297.0,305.9,1445,31.4,14,0
8337,H,300.1,310.7,1719,30.1,252,0
8338,L,302.3,311.7,1455,51.1,57,0
8339,L,302.3,314.0,1616,29.3,23,1
8340,M,300.2,310.3,1597,28.3,71,0
8341,M,304.0,315.3,1209,42.1,115,0
8342,L,299.8,309.0,1526,39.5,92,0
8343,L,299.7,308.5,1226,41.6,198,0
8344,L,294.9,304.6,1600,45.4,126,0
8345,H,299.1,309.4,1407,45.4,173,1
8346,M,301.7,311.2,1750,39.2,17,0
8347,M,303.1,313.9,1505,40.5,194,0
8348,L,298.3,308.1,1400,39.3,62,0
8349,L,300.9,308.8,1752,40.4,110,0
8350,M,302.1,312.6,1381,26.1,151,1
8351,M,300.0,309.1,1698,47.6,83,1
8352,L,295.4,305.1,1621,50.5,158,0
8353,M,300.5,312.0,1472,46.4,217,0
8354,L,301.5,313.3,1298,45.6,250,0
8355,L,298.1,307.5,1760,30.1,165,0
8356,L,299.5,310.1,1627,25.8,251,0
8357,L,297.7,307.1,1399,48.3,238,0
8358,L,294.9,304.6,1581,40.3,237,0
8359,L,302.1,311.4,1718,41.7,42,0
8360,L,300.0,308.3,1558,42.1,7,0
8361,M,303.2,313.3,1580,42.6,223,0
8362,L,301.7,312.0,1722,46.5,199,0
8363,L,299.3,308.6,1813,39.0,132,0
8364,L,299.8,310.9,1516,20.9,79,0
8365,L,301.1,310.7,1298,46.9,26,0
8366,M,301.9,311.3,1304,45.8,125,0
8367,L,300.6,311.2,1414,27.1,190,0
8368,M,302.2,310.7,1370,28.3,230,0
8369,M,299.4,310.3,1236,48.8,192,0
8370,L,298.0,307.6,1868,51.2,62,0
8371,L,299.9,310.9,1632,13.4,132,0
8372,L,300.4,311.7,1444,44.4,66,0
8373,L,297.6,308.2,1532,37.8,236,0
8374,M,297.3,306.5,1218,40.7,51,0
8375,L,300.9,309.6,1745,41.3,80,1
8376,L,299.2,307.8,1189,32.4,224,0
8377,L,299.7,310.8,1629,46.5,82,0
8378,L,299.3,309.1,1208,33.1,131,0
8379,L,303.0,312.4,1463,47.5,76,0
8380,L,302.5,312.4,1760,49.7,178,0
8381,L,297.5,308.6,1245,31.3,241,0
8382,L,298.9,309.7,1511,31.5,170,0
8383,M,301.7,312.1,1650,41.1,182,0
8384,M,301.2,311.8,1621,55.0,217,0
8385,L,299.9,310.1,1550,34.1,40,0
8386,L,297.7,308.0,1626,36.0,158,0
8387,H,298.6,308.9,1428,43.2,250,0
8388,L,299.0,309.0,1883,46.6,34,0
8389,L,300.6,311.3,1249,45.3,207,1
8390,L,303.4,313.8,1746,40.3,56,0
8391,M,298.6,307.7,1571,36.9,151,0
8392,L,297.9,308.5,1648,43.3,52,0
8393,H,299.8,310.0,1680,8.0,29,0
8394,M,302.1,312.7,1637,58.7,122,0
8395,M,297.1,307.0,1392,38.1,251,0
8396,M,302.9,313.7,1486,41.8,245,0
8397,L,299.7,309.6,1278,61.0,208,1
8398,L,298.5,309.3,1484,32.6,204,0
8399,M,296.8,306.3,1595,63.3,101,0
8400,H,301.4,311.0,1646,47.4,248,0
8401,L,299.7,310.3,1608,44.5,134,0
8402,H,300.3,310.0,1223,46.4,136,0
8403,L,298.2,310.4,1437,31.6,148,0
8404,L,299.4,309.9,1419,23.5,157,0
8405,L,299.0,309.1,1303,28.2,228,0
8406,L,299.8,310.6,1388,50.9,100,0
8407,L,298.7,308.2,1538,30.6,21,0
8408,L,296.9,307.9,1791,23.5,174,0
8409,L,305.5,316.4,1367,39.2,61,0
8410,L,297.3,308.5,1335,45.7,30,0
8411,L,300.4,309.9,1430,40.4,131,0
8412,H,296.5,305.2,1598,46.1,9,0
8413,L,296.0,305.4,1757,51.6,29,0
8414,L,300.2,309.9,1522,45.7,221,0
8415,L,300.3,312.0,1279,38.5,232,1
8416,L,302.5,314.7,1317,34.6,134,0
8417,M,300.8,311.1,1571,47.7,142,0
8418,L,299.7,309.7,1716,42.8,146,0
8419,M,298.1,307.8,1863,31.4,73,0
8420,L,303.0,313.8,1326,53.0,166,0
8421,L,301.9,314.0,1563,42.6,90,0
8422,L,297.5,309.3,1353,46.5,2,0
8423,L,300.1,311.2,1377,36.1,98,0
8424,L,300.3,311.4,1361,51.3,51,0
8425,L,299.3,310.1,1478,24.1,123,0
8426,L,301.5,311.5,1380,56.8,209,0
8427,L,301.7,310.9,1981,20.6,87,0
8428,H,299.6,309.6,1455,26.2,12,0
8429,L,299.4,309.9,1714,42.5,43,0
8430,L,303.0,311.5,1419,34.7,208,0
8431,L,301.9,311.7,1937,36.7,249,0
8432,L,300.1,309.3,1598,34.7,16,0
8433,L,296.7,307.8,1687,32.2,74,0
8434,M,300.7,310.1,1432,43.2,144,0
8435,H,301.4,311.7,1712,39.5,51,0
8436,L,294.5,303.8,1597,48.8,176,0
8437,L,300.5,312.1,1470,40.8,82,1
8438,L,299.2,307.5,1344,35.8,70,0
8439,M,299.6,310.0,1495,47.7,146,0
8440,L,298.2,306.9,1480,21.7,123,0
8441,L,299.7,309.2,1693,14.2,33,0
8442,L,302.8,313.0,1496,24.1,220,0
8443,M,299.1,309.4,1194,36.6,157,0
8444,L,301.9,312.2,1653,43.9,105,0
8445,L,298.4,308.5,1769,13.3,28,0
8446,M,301.5,310.9,1239,39.9,229,0
8447,L,300.0,309.8,1861,36.5,175,0
8448,M,300.7,310.7,1788,41.4,135,0
8449,L,300.0,310.2,1425,20.9,67,0
8450,M,301.3,311.2,1338,66.2,91,0
8451,M,294.9,305.6,1726,40.3,51,1
8452,L,297.2,307.3,1292,27.8,74,0
8453,M,300.8,311.0,1418,41.3,81,0
8454,L,295.9,305.5,1302,54.9,84,0
8455,H,298.9,307.9,1539,27.1,110,0
8456,L,299.9,310.0,1800,25.1,57,0
8457,M,298.3,309.6,1605,38.8,239,0
8458,L,298.6,309.1,1720,39.7,60,0
8459,H,300.5,309.7,1475,47.1,167,0
8460,L,302.0,312.8,1555,54.8,95,0
8461,H,298.1,307.7,1318,47.8,16,0
8462,H,298.8,309.6,1520,26.1,225,0
8463,L,298.5,308.2,1404,29.3,80,0
8464,M,295.2,305.5,1509,32.0,14,0
8465,H,300.3,309.8,1497,47.8,211,0
8466,L,301.9,311.4,1481,46.1,102,0
8467,L,302.0,310.5,1915,52.6,138,0
8468,L,298.3,308.8,1854,45.6,82,0
8469,L,297.5,307.9,1791,33.7,95,0
8470,L,300.0,310.5,1859,38.0,215,0
8471,L,301.7,311.9,1792,25.4,69,0
8472,L,300.3,309.5,1533,46.3,81,0
8473,L,300.6,311.5,1515,33.7,232,0
8474,L,302.3,313.3,1580,52.2,120,0
8475,M,298.5,307.7,1500,46.0,175,0
8476,M,299.6,310.1,1351,59.4,12,0
8477,L,303.3,314.1,1591,44.2,118,0
8478,M,299.6,309.1,1257,44.0,153,0
8479,M,297.5,307.2,1562,38.2,7,0
8480,H,298.7,309.2,1359,36.2,25,0
8481,L,298.1,306.6,1523,37.4,112,0
8482,L,300.7,309.6,1572,50.0,141,0
8483,H,298.2,307.2,1474,26.5,245,0
8484,H,300.5,308.7,1244,40.6,168,0
8485,M,298.5,309.6,1325,23.3,133,0
8486,M,295.8,303.8,1620,43.7,143,0
8487,L,300.6,311.0,1438,35.4,226,0
8488,L,300.3,311.1,1638,45.0,33,0
8489,L,301.0,310.7,1539,32.6,39,0
8490,L,298.7,308.0,1502,37.4,218,0
8491,M,298.4,308.7,1600,46.3,227,0
8492,L,300.8,310.8,1417,41.3,139,0
8493,L,303.0,314.0,1609,55.4,128,0
8494,H,300.0,307.4,1462,35.2,247,0
8495,L,300.8,309.9,1991,34.3,28,0
8496,H,299.4,309.9,1335,52.4,208,0
8497,H,296.9,307.0,1474,36.3,81,0
8498,L,301.9,312.7,1481,35.9,176,0
8499,L,301.8,312.1,1296,43.8,247,0
8500,L,301.4,311.3,1667,38.4,143,0
8501,L,299.6,309.3,1461,36.9,98,0
8502,L,301.2,313.5,1112,33.1,136,0
8503,L,301.8,313.3,1662,53.6,186,0
8504,H,303.2,313.7,1424,38.5,107,0
8505,L,302.0,312.1,1519,34.4,38,0
8506,M,300.1,310.7,1659,37.0,165,0
8507,L,297.4,308.2,1472,43.5,234,0
8508,L,300.3,310.7,1471,54.6,5,0
8509,H,300.5,309.8,1979,38.3,89,0
8510,L,301.4,313.2,1152,31.4,80,0
8511,L,302.7,313.0,1307,59.2,87,0
8512,M,299.8,311.8,1342,41.4,73,0
8513,M,304.2,314.4,1858,38.9,223,0
8514,M,296.5,306.2,1422,40.7,58,0
8515,L,300.8,312.2,1580,27.5,2,0
8516,L,298.4,308.7,1453,39.5,146,0
8517,H,296.2,306.3,1645,47.6,226,0
8518,H,299.6,308.4,1535,52.2,154,0
8519,L,297.1,307.7,1583,36.4,24,0
8520,M,299.7,309.2,1768,41.9,212,0
8521,L,300.1,309.6,1616,52.4,193,0
8522,L,302.2,311.7,1406,40.4,83,0
8523,L,297.0,307.4,1593,47.2,150,0
8524,L,301.8,310.3,1970,44.2,123,0
8525,L,300.2,310.0,1639,33.4,62,0
8526,L,302.1,313.0,1565,30.8,185,0
8527,L,299.1,307.9,1292,50.6,224,0
8528,M,297.3,307.5,1667,13.3,49,0
8529,M,297.6,306.9,1694,33.3,135,0
8530,M,297.4,307.0,1593,26.0,119,0
8531,H,301.0,312.6,1558,50.6,178,0
8532,L,303.0,311.3,2045,53.6,100,0
8533,L,298.9,309.6,1691,32.8,247,0
8534,M,301.3,310.8,1759,67.6,41,0
8535,L,297.0,306.4,1549,53.8,221,0
8536,L,300.4,309.2,1514,42.0,62,0
8537,L,301.3,312.1,1651,55.0,158,0
8538,M,297.1,306.9,1514,33.6,104,0
8539,L,299.6,309.3,1528,37.2,58,0
8540,M,301.4,311.5,1620,44.6,209,0
8541,L,294.1,304.0,1446,33.1,94,0
8542,M,302.7,310.7,1577,27.2,89,0
8543,M,300.7,310.2,1552,30.6,87,0
8544,M,301.4,312.3,1711,38.0,50,0
8545,L,299.2,307.7,1428,44.7,184,0
8546,L,296.6,305.5,1180,36.6,132,0
8547,M,301.1,310.6,1482,23.6,244,0
8548,L,299.8,309.1,1609,44.7,202,0
8549,L,300.1,310.0,1710,52.7,51,0
8550,L,302.2,311.1,1413,33.4,215,0
8551,H,301.5,311.1,1635,56.6,192,0
8552,L,303.8,313.8,1741,48.7,139,0
8553,M,300.3,311.0,1672,29.5,101,0
8554,L,298.6,309.9,1396,33.5,150,0
8555,L,299.6,309.4,1415,36.9,119,0
8556,M,300.8,312.7,1615,38.1,51,0
8557,L,302.0,311.8,1828,15.6,107,0
8558,L,297.1,307.9,1540,32.5,216,0
8559,M,300.0,311.9,1508,34.5,190,0
8560,M,303.2,313.4,1292,58.9,75,0
8561,L,299.5,308.1,1472,42.3,130,0
8562,M,301.9,312.0,1409,32.0,151,0
8563,M,301.0,310.4,1542,35.6,217,0
8564,M,301.9,311.6,1267,44.3,78,0
8565,L,298.4,310.4,1479,36.2,94,0
8566,L,298.4,307.2,1357,34.1,234,0
8567,H,300.0,310.3,1706,34.5,169,0
8568,M,296.9,306.1,1384,44.8,148,0
8569,L,299.5,309.2,1435,26.2,251,0
8570,L,300.5,311.3,1588,29.1,212,0
8571,L,303.6,313.9,1456,30.7,118,0
8572,L,300.8,310.6,1960,29.0,84,0
8573,L,301.3,310.6,1704,31.8,118,0
8574,L,302.3,312.6,1541,49.0,239,0
8575,M,298.1,309.8,1603,50.4,152,0
8576,L,299.7,308.8,1116,42.7,11,0
8577,M,304.9,316.8,1758,42.1,47,0
8578,L,299.8,311.0,1629,33.3,100,0
8579,L,302.2,313.6,1524,19.2,209,0
8580,L,301.9,312.2,1639,41.4,73,0
8581,L,297.0,308.2,1661,43.0,197,0
8582,M,300.6,309.6,1463,33.3,184,0
8583,M,300.3,309.6,1606,29.2,28,0
8584,L,300.7,311.4,1725,27.3,156,0
8585,L,298.5,308.8,1619,41.7,220,0
8586,L,297.8,307.6,1492,40.8,173,0
8587,M,299.0,306.5,1591,51.9,237,0
8588,M,299.8,309.4,1785,31.9,8,0
8589,L,302.4,311.2,1678,37.1,251,0
8590,M,303.6,314.1,1329,40.2,31,1
8591,M,302.8,312.6,1643,34.5,239,0
8592,L,301.7,311.1,1619,48.4,140,1
8593,L,298.0,310.6,1746,52.4,109,0
8594,H,299.2,310.2,1543,28.9,180,0
8595,M,300.4,311.5,1471,35.4,74,0
8596,L,298.7,310.9,1293,53.2,97,0
8597,L,301.2,312.0,1413,43.2,53,0
8598,L,301.4,310.7,1754,41.2,123,0
8599,L,301.1,310.2,1573,43.4,243,0
8600,M,302.1,313.0,1520,46.6,115,1
8601,L,298.2,306.1,1769,43.9,156,0
8602,M,301.9,311.8,1733,42.1,178,0
8603,M,298.6,306.4,1406,40.1,203,0
8604,L,298.1,308.2,1752,53.5,176,0
8605,L,301.1,311.9,1241,37.3,94,1
8606,L,302.4,312.7,1620,40.0,168,0
8607,M,301.0,311.9,1599,55.5,213,0
8608,L,300.0,312.0,1743,43.3,217,0
8609,M,300.6,310.5,1606,39.3,234,0
8610,M,300.3,313.1,1494,46.3,11,0
